"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Unclassified Proteobacteria;T29"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.0416487477661637	0	1.36614430816009	0.975679182808513	1	0.476421965331301	1	NA	"prevalence"	156	140
"Unclassified Proteobacteria;T29"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.933249439492925	0	1.20557076333565	0.438863264548467	1	0.685125564126797	1	NA	"prevalence"	156	140
"Unclassified Proteobacteria;T29"	"Year"	"Year"	"Year"	0.519275028141959	0	1.6735939559355	0.756351539336069	1	0.640880381009693	1	NA	"prevalence"	156	140
"Unclassified Rikenellaceae;T10"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.599864758342753	1	NA	"prevalence"	156	154
"Unclassified Rikenellaceae;T10"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.94294990394565	1	NA	"prevalence"	156	154
"Unclassified Rikenellaceae;T10"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.701910902475673	1	NA	"prevalence"	156	154
"Unclassified S24-7;T27"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.804264568005794	1	NA	"prevalence"	156	153
"Unclassified S24-7;T27"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.525241297281934	1	NA	"prevalence"	156	153
"Unclassified S24-7;T27"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.965071206475082	1	NA	"prevalence"	156	153
"Unclassified Tenericutes;T42"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.739291358008304	1	NA	"prevalence"	156	149
"Unclassified Tenericutes;T42"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.50105547390791	1	NA	"prevalence"	156	149
"Unclassified Tenericutes;T42"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.833484710798809	1	NA	"prevalence"	156	149
"Veillonella;T49"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.302200392486349	0	0.584499848310549	0.605139473424825	1	0.844085164552776	1	NA	"prevalence"	156	91
"Veillonella;T49"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.381527463943718	0	0.438360913138186	0.384109108395868	1	0.25202811348708	0.898576454631054	NA	"prevalence"	156	91
"Veillonella;T49"	"Year"	"Year"	"Year"	-0.74540804819622	0	0.591121768586315	0.207306715124858	1	0.371637356113857	0.954807566557769	NA	"prevalence"	156	91
"[Ruminococcus];T21"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.0022302067303327	0.347912249931901	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	155
"Erwinia;T33"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	NA	NA	NA	NA	0.610265698271671	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	156	7
"Erwinia;T33"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	NA	NA	NA	NA	0.559030195109261	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	156	7
"Erwinia;T33"	"Year"	"Year"	"Year"	-0.792368011117586	NA	NA	NA	NA	0.316368650737854	0.947668104828093	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	156	7
"Lachnobacterium;T52"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	NA	NA	NA	NA	0.268135324884789	0.898576454631054	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	156	19
"Lachnobacterium;T52"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	NA	NA	NA	NA	0.562238517627301	1	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	156	19
"Lachnobacterium;T52"	"Year"	"Year"	"Year"	NA	NA	NA	NA	NA	0.212036997553635	0.898576454631054	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	156	19
"Unclassified Burkholderiaceae;T43"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	NA	NA	NA	NA	0.999999999999999	1	"0 (non-NA) cases"	"abundance"	156	19
"Unclassified Burkholderiaceae;T43"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	NA	NA	NA	NA	0.999999999999999	1	"0 (non-NA) cases"	"abundance"	156	19
"Unclassified Burkholderiaceae;T43"	"Year"	"Year"	"Year"	NA	NA	NA	NA	NA	0.999999999999999	1	"0 (non-NA) cases"	"abundance"	156	19
"Akkermansia;T06"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	0	NA	NA	NA	0.970477981175561	1	"All logistic values are the same"	"prevalence"	156	156
"Akkermansia;T06"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.471206389383488	1	"All logistic values are the same"	"prevalence"	156	156
"Akkermansia;T06"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.412286612666897	0.954807566557769	"All logistic values are the same"	"prevalence"	156	156
"Bacteroides;T04"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	0	NA	NA	NA	0.237175231859708	0.898576454631054	"All logistic values are the same"	"prevalence"	156	156
"Bacteroides;T04"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.48782548066356	1	"All logistic values are the same"	"prevalence"	156	156
"Bacteroides;T04"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.854054529709772	1	"All logistic values are the same"	"prevalence"	156	156
"Fusobacterium;T30"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	1.06956665129597	0	1.42572786057188	0.453140336616481	NA	0.0925745676234144	0.862372138897282	"glm.fit: fitted probabilities numerically 0 or 1 occurred"	"prevalence"	156	85
"Fusobacterium;T30"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-5.52790728286235	0	2.81175745906603	0.0492989344084823	NA	0.5288753081864	1	"glm.fit: fitted probabilities numerically 0 or 1 occurred"	"prevalence"	156	85
"Fusobacterium;T30"	"Year"	"Year"	"Year"	-11.5990708248933	0	5.30068507970812	0.0286535023841058	NA	0.0837450783988301	0.862372138897282	"glm.fit: fitted probabilities numerically 0 or 1 occurred"	"prevalence"	156	85
"Oscillospira;T38"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	0	NA	NA	NA	0.267409205633307	0.898576454631054	"All logistic values are the same"	"prevalence"	156	156
"Oscillospira;T38"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.67332703989581	1	"All logistic values are the same"	"prevalence"	156	156
"Oscillospira;T38"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.210200744884505	0.898576454631054	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Enterobacteriaceae;T03"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	0	NA	NA	NA	0.389329131396593	0.954807566557769	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Enterobacteriaceae;T03"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.123069958422603	0.862372138897282	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Enterobacteriaceae;T03"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.345567070401335	0.954807566557769	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Firmicutes;T07"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	0	NA	NA	NA	0.992305892043427	1	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Firmicutes;T07"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.989829312057745	1	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Firmicutes;T07"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.257982764462688	0.898576454631054	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Lachnospiraceae;T12"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	0	NA	NA	NA	0.929096094566984	1	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Lachnospiraceae;T12"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.935130610662864	1	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Lachnospiraceae;T12"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.155883003952284	0.898576454631054	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Ruminococcaceae;T05"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	NA	0	NA	NA	NA	0.575185983743943	1	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Ruminococcaceae;T05"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	NA	0	NA	NA	NA	0.401715991704132	0.954807566557769	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Ruminococcaceae;T05"	"Year"	"Year"	"Year"	NA	0	NA	NA	NA	0.112529507949676	0.862372138897282	"All logistic values are the same"	"prevalence"	156	156
